,id,val_index,size,valuation,algo,distortion
255,256,86,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0
256,257,86,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
257,258,86,,theta0.2unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.0
258,259,87,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0
259,260,87,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
260,261,87,,theta0.2unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.0
261,262,88,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0
262,263,88,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
263,264,88,,theta0.2unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.0
264,265,89,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0
265,266,89,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
266,267,89,,theta0.2unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.1770072393413562
267,268,90,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0
268,269,90,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
269,270,90,,theta0.2unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.0
270,271,91,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0000000000000002
271,272,91,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0000000000000002
272,273,91,,theta0.2unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.0000000000000002
273,274,92,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0100997715193114
274,275,92,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
275,276,92,,theta0.2unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.0100997715193114
276,277,93,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0
277,278,93,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
278,279,93,,theta0.2unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.0
279,280,94,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0
280,281,94,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0
281,282,94,,theta0.2unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.1543641864927907
282,283,95,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0000000000000002
283,284,95,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal0.1,1.0000000000000002
284,285,95,,theta0.2unitsum,twothirds_max_matching max_cardinality_rank_maximal,1.089395710001863
285,286,96,5.0,theta0.2unitsum,epsilon_max_matching max_cardinality_rank_maximal1,1.0
